"year","scenario","variable","iter","value"
1992,"Fmsy2025","ssb","1",70440.5229035325
1993,"Fmsy2025","ssb","1",74210.3116932318
1994,"Fmsy2025","ssb","1",90205.4327680789
1995,"Fmsy2025","ssb","1",114942.035545393
1996,"Fmsy2025","ssb","1",115969.440453971
1997,"Fmsy2025","ssb","1",112718.869674678
1998,"Fmsy2025","ssb","1",127507.70306808
1999,"Fmsy2025","ssb","1",123866.869910297
2000,"Fmsy2025","ssb","1",84442.0923577635
2001,"Fmsy2025","ssb","1",89490.9295011053
2002,"Fmsy2025","ssb","1",99426.4561367882
2003,"Fmsy2025","ssb","1",120171.546960419
2004,"Fmsy2025","ssb","1",158674.215416792
2005,"Fmsy2025","ssb","1",205792.932608302
2006,"Fmsy2025","ssb","1",185007.462871416
2007,"Fmsy2025","ssb","1",133756.310603595
2008,"Fmsy2025","ssb","1",129311.192335309
2009,"Fmsy2025","ssb","1",122981.262203566
2010,"Fmsy2025","ssb","1",110300.973440529
2011,"Fmsy2025","ssb","1",103386.551515499
2012,"Fmsy2025","ssb","1",78075.2662773431
2013,"Fmsy2025","ssb","1",91967.4262914265
2014,"Fmsy2025","ssb","1",105141.912390592
2015,"Fmsy2025","ssb","1",84732.2107877127
2016,"Fmsy2025","ssb","1",63748.0946556938
2017,"Fmsy2025","ssb","1",71530.3875567495
2018,"Fmsy2025","ssb","1",82151.5332161673
2019,"Fmsy2025","ssb","1",95040.6677174295
2020,"Fmsy2025","ssb","1",109819.339008162
2021,"Fmsy2025","ssb","1",131635.706632384
2022,"Fmsy2025","ssb","1",138885.920264011
2023,"Fmsy2025","ssb","1",140766.992094052
2024,"Fmsy2025","ssb","1",136177.634695215
2025,"Fmsy2025","ssb","1",128498.031064042
2026,"Fmsy2025","ssb","1",128208.418920181
2027,"Fmsy2025","ssb","1",112816.785005288
2028,"Fmsy2025","ssb","1",97095.020469823
2029,"Fmsy2025","ssb","1",85895.7644349331
2030,"Fmsy2025","ssb","1",78058.820625154
2031,"Fmsy2025","ssb","1",78916.7891625784
2032,"Fmsy2025","ssb","1",71436.3829576423
2033,"Fmsy2025","ssb","1",66821.1585745945
2034,"Fmsy2025","ssb","1",54445.7822064388
2035,"Fmsy2025","ssb","1",30106.3097135912
1975,"Fmsy2025","catch","1",22048.73007
1976,"Fmsy2025","catch","1",28000.72942
1977,"Fmsy2025","catch","1",35565.00354
1978,"Fmsy2025","catch","1",54624.17894
1979,"Fmsy2025","catch","1",50378.17164
1980,"Fmsy2025","catch","1",61323.02223
1981,"Fmsy2025","catch","1",33421.74113
1982,"Fmsy2025","catch","1",36425.17196
1983,"Fmsy2025","catch","1",27200.90601
1984,"Fmsy2025","catch","1",28211.43372
1985,"Fmsy2025","catch","1",45198.39548
1986,"Fmsy2025","catch","1",16446.271
1987,"Fmsy2025","catch","1",4848.318151
1988,"Fmsy2025","catch","1",11623.87497
1989,"Fmsy2025","catch","1",14286.63534
1990,"Fmsy2025","catch","1",14363.17508
1991,"Fmsy2025","catch","1",21371.01332
1992,"Fmsy2025","catch","1",14557.37862
1993,"Fmsy2025","catch","1",14561.88131
1994,"Fmsy2025","catch","1",21424.41375
1995,"Fmsy2025","catch","1",35664.7971
1996,"Fmsy2025","catch","1",30303.80881
1997,"Fmsy2025","catch","1",39040.09087
1998,"Fmsy2025","catch","1",32294.13963
1999,"Fmsy2025","catch","1",29382.57464
2000,"Fmsy2025","catch","1",37952.39043
2001,"Fmsy2025","catch","1",33983.79591
2002,"Fmsy2025","catch","1",26721.01213
2003,"Fmsy2025","catch","1",31172.07829
2004,"Fmsy2025","catch","1",38858.99643
2005,"Fmsy2025","catch","1",57300.94046
2006,"Fmsy2025","catch","1",60802.71836
2007,"Fmsy2025","catch","1",65316.92518
2008,"Fmsy2025","catch","1",49100.95557
2009,"Fmsy2025","catch","1",52268.52301
2010,"Fmsy2025","catch","1",53709.64951
2011,"Fmsy2025","catch","1",45263.0135
2012,"Fmsy2025","catch","1",36044.85372
2013,"Fmsy2025","catch","1",28043.03506
2014,"Fmsy2025","catch","1",31943.05776
2015,"Fmsy2025","catch","1",39736.66714
2016,"Fmsy2025","catch","1",34251.71084
2017,"Fmsy2025","catch","1",31938.263468809
2018,"Fmsy2025","catch","1",21105.3120758458
2019,"Fmsy2025","catch","1",24212.1004553445
2020,"Fmsy2025","catch","1",24173.6540406704
2021,"Fmsy2025","catch","1",25139.4213458314
2022,"Fmsy2025","catch","1",26419.6677933007
2023,"Fmsy2025","catch","1",28048.9334362906
2024,"Fmsy2025","catch","1",28712.168681247
2025,"Fmsy2025","catch","1",31247.0212341689
2026,"Fmsy2025","catch","1",31688.1036415028
2027,"Fmsy2025","catch","1",30131.9142825789
2028,"Fmsy2025","catch","1",27386.8082520609
2029,"Fmsy2025","catch","1",27648.8614874286
2030,"Fmsy2025","catch","1",21376.4135001473
2031,"Fmsy2025","catch","1",19349.5357451479
2032,"Fmsy2025","catch","1",16797.2819699958
2033,"Fmsy2025","catch","1",16433.4812416205
2034,"Fmsy2025","catch","1",15956.4491401526
2035,"Fmsy2025","catch","1",13858.2041661615
1975,"Fmsy2025","fbar","1",0.181631643280554
1976,"Fmsy2025","fbar","1",0.182586215165939
1977,"Fmsy2025","fbar","1",0.188861005293954
1978,"Fmsy2025","fbar","1",0.217110583020395
1979,"Fmsy2025","fbar","1",0.22858885585128
1980,"Fmsy2025","fbar","1",0.245214181000756
1981,"Fmsy2025","fbar","1",0.24309217348439
1982,"Fmsy2025","fbar","1",0.247564785810804
1983,"Fmsy2025","fbar","1",0.2577088338134
1984,"Fmsy2025","fbar","1",0.295082421054244
1985,"Fmsy2025","fbar","1",0.328693361090237
1986,"Fmsy2025","fbar","1",0.27163702015391
1987,"Fmsy2025","fbar","1",0.245460240948638
1988,"Fmsy2025","fbar","1",0.281716873655375
1989,"Fmsy2025","fbar","1",0.312699199826127
1990,"Fmsy2025","fbar","1",0.336178108016228
1991,"Fmsy2025","fbar","1",0.362990651420212
1992,"Fmsy2025","fbar","1",0.368250658648697
1993,"Fmsy2025","fbar","1",0.375843150438385
1994,"Fmsy2025","fbar","1",0.406533394927064
1995,"Fmsy2025","fbar","1",0.45559517989441
1996,"Fmsy2025","fbar","1",0.475931764704588
1997,"Fmsy2025","fbar","1",0.522854175203647
1998,"Fmsy2025","fbar","1",0.53134594815591
1999,"Fmsy2025","fbar","1",0.546919902627979
2000,"Fmsy2025","fbar","1",0.637079211218026
2001,"Fmsy2025","fbar","1",0.72640030899896
2002,"Fmsy2025","fbar","1",0.701477899111281
2003,"Fmsy2025","fbar","1",0.696651560836675
2004,"Fmsy2025","fbar","1",0.638266387230677
2005,"Fmsy2025","fbar","1",0.608158275767381
2006,"Fmsy2025","fbar","1",0.666367404405855
2007,"Fmsy2025","fbar","1",0.776752615080453
2008,"Fmsy2025","fbar","1",0.894979513328208
2009,"Fmsy2025","fbar","1",0.987404958187984
2010,"Fmsy2025","fbar","1",1.19327048564898
2011,"Fmsy2025","fbar","1",1.32811408324639
2012,"Fmsy2025","fbar","1",1.20336943983257
2013,"Fmsy2025","fbar","1",1.08429568493017
2014,"Fmsy2025","fbar","1",1.22424579883034
2015,"Fmsy2025","fbar","1",1.47853064270159
2016,"Fmsy2025","fbar","1",1.48878608974009
2017,"Fmsy2025","fbar","1",2.35791232662086
2018,"Fmsy2025","fbar","1",1.33592577715407
2019,"Fmsy2025","fbar","1",1.17334546079065
2020,"Fmsy2025","fbar","1",0.885665690731687
2021,"Fmsy2025","fbar","1",0.739067988624448
2022,"Fmsy2025","fbar","1",0.676952711723791
2023,"Fmsy2025","fbar","1",0.645274835329134
2024,"Fmsy2025","fbar","1",0.717743860177005
2025,"Fmsy2025","fbar","1",0.84563216752915
2026,"Fmsy2025","fbar","1",0.951562572831285
2027,"Fmsy2025","fbar","1",1.04980796734585
2028,"Fmsy2025","fbar","1",0.988392784806015
2029,"Fmsy2025","fbar","1",0.88977273741457
2030,"Fmsy2025","fbar","1",0.842745190693897
2031,"Fmsy2025","fbar","1",0.848188559211545
2032,"Fmsy2025","fbar","1",0.827035935601689
2033,"Fmsy2025","fbar","1",0.872289693431435
2034,"Fmsy2025","fbar","1",0.868070851115342
2035,"Fmsy2025","fbar","1",0.872166817029042
1975,"Fmsy2021","ssb","1",220584.551944746
1976,"Fmsy2021","ssb","1",285108.733436692
1977,"Fmsy2021","ssb","1",309208.003887672
1978,"Fmsy2021","ssb","1",304280.36763554
1979,"Fmsy2021","ssb","1",286285.842857629
1980,"Fmsy2021","ssb","1",233455.640763176
1981,"Fmsy2021","ssb","1",192592.495456842
1982,"Fmsy2021","ssb","1",154616.480502164
1983,"Fmsy2021","ssb","1",121674.464013433
1984,"Fmsy2021","ssb","1",93989.8377750186
1985,"Fmsy2021","ssb","1",56731.4625595489
1986,"Fmsy2021","ssb","1",60265.7082271169
1987,"Fmsy2021","ssb","1",51783.9739055998
1988,"Fmsy2021","ssb","1",58051.1888803802
1989,"Fmsy2021","ssb","1",65836.2681600989
1990,"Fmsy2021","ssb","1",71903.9567030902
1991,"Fmsy2021","ssb","1",66530.1781415209
1992,"Fmsy2021","ssb","1",70440.5229035325
1993,"Fmsy2021","ssb","1",74210.3116932318
1994,"Fmsy2021","ssb","1",90205.4327680789
1995,"Fmsy2021","ssb","1",114942.035545393
1996,"Fmsy2021","ssb","1",115969.440453971
1997,"Fmsy2021","ssb","1",112718.869674678
1998,"Fmsy2021","ssb","1",127507.70306808
1999,"Fmsy2021","ssb","1",123866.869910297
2000,"Fmsy2021","ssb","1",84442.0923577635
2001,"Fmsy2021","ssb","1",89490.9295011053
2002,"Fmsy2021","ssb","1",99426.4561367882
2003,"Fmsy2021","ssb","1",120171.546960419
2004,"Fmsy2021","ssb","1",158674.215416792
2005,"Fmsy2021","ssb","1",205792.932608302
2006,"Fmsy2021","ssb","1",185007.462871416
2007,"Fmsy2021","ssb","1",133756.310603595
2008,"Fmsy2021","ssb","1",129311.192335309
2009,"Fmsy2021","ssb","1",122981.262203566
2010,"Fmsy2021","ssb","1",110300.973440529
2011,"Fmsy2021","ssb","1",103386.551515499
2012,"Fmsy2021","ssb","1",78075.2662773431
2013,"Fmsy2021","ssb","1",91967.4262914265
2014,"Fmsy2021","ssb","1",105141.912390592
2015,"Fmsy2021","ssb","1",84732.2107877127
2016,"Fmsy2021","ssb","1",63748.0946556938
2017,"Fmsy2021","ssb","1",71530.3875567495
2018,"Fmsy2021","ssb","1",83468.8401410941
2019,"Fmsy2021","ssb","1",99808.6236209573
2020,"Fmsy2021","ssb","1",121359.952271127
2021,"Fmsy2021","ssb","1",143050.171673376
2022,"Fmsy2021","ssb","1",149633.91028391
2023,"Fmsy2021","ssb","1",145846.110425775
2024,"Fmsy2021","ssb","1",142758.574474117
2025,"Fmsy2021","ssb","1",130837.961197655
2026,"Fmsy2021","ssb","1",129219.981484028
2027,"Fmsy2021","ssb","1",120838.97711381
2028,"Fmsy2021","ssb","1",122895.864689023
2029,"Fmsy2021","ssb","1",109356.160216287
2030,"Fmsy2021","ssb","1",108221.791706987
2031,"Fmsy2021","ssb","1",109590.850912375
2032,"Fmsy2021","ssb","1",101722.254687523
2033,"Fmsy2021","ssb","1",84281.4287480278
2034,"Fmsy2021","ssb","1",64316.3027323862
2035,"Fmsy2021","ssb","1",47658.627014554
1975,"Fmsy2021","catch","1",22048.73007
1976,"Fmsy2021","catch","1",28000.72942
1977,"Fmsy2021","catch","1",35565.00354
1978,"Fmsy2021","catch","1",54624.17894
1979,"Fmsy2021","catch","1",50378.17164
1980,"Fmsy2021","catch","1",61323.02223
1981,"Fmsy2021","catch","1",33421.74113
1982,"Fmsy2021","catch","1",36425.17196
1983,"Fmsy2021","catch","1",27200.90601
1984,"Fmsy2021","catch","1",28211.43372
1985,"Fmsy2021","catch","1",45198.39548
1986,"Fmsy2021","catch","1",16446.271
1987,"Fmsy2021","catch","1",4848.318151
1988,"Fmsy2021","catch","1",11623.87497
1989,"Fmsy2021","catch","1",14286.63534
1990,"Fmsy2021","catch","1",14363.17508
1991,"Fmsy2021","catch","1",21371.01332
1992,"Fmsy2021","catch","1",14557.37862
1993,"Fmsy2021","catch","1",14561.88131
1994,"Fmsy2021","catch","1",21424.41375
1995,"Fmsy2021","catch","1",35664.7971
1996,"Fmsy2021","catch","1",30303.80881
1997,"Fmsy2021","catch","1",39040.09087
1998,"Fmsy2021","catch","1",32294.13963
1999,"Fmsy2021","catch","1",29382.57464
2000,"Fmsy2021","catch","1",37952.39043
2001,"Fmsy2021","catch","1",33983.79591
2002,"Fmsy2021","catch","1",26721.01213
2003,"Fmsy2021","catch","1",31172.07829
2004,"Fmsy2021","catch","1",38858.99643
2005,"Fmsy2021","catch","1",57300.94046
2006,"Fmsy2021","catch","1",60802.71836
2007,"Fmsy2021","catch","1",65316.92518
2008,"Fmsy2021","catch","1",49100.95557
2009,"Fmsy2021","catch","1",52268.52301
2010,"Fmsy2021","catch","1",53709.64951
2011,"Fmsy2021","catch","1",45263.0135
2012,"Fmsy2021","catch","1",36044.85372
2013,"Fmsy2021","catch","1",28043.03506
2014,"Fmsy2021","catch","1",31943.05776
2015,"Fmsy2021","catch","1",39736.66714
2016,"Fmsy2021","catch","1",34251.71084
2017,"Fmsy2021","catch","1",31938.263468809
2018,"Fmsy2021","catch","1",19741.3978497685
2019,"Fmsy2021","catch","1",21883.3612560924
2020,"Fmsy2021","catch","1",19882.6770275314
2021,"Fmsy2021","catch","1",18555.465936088
2022,"Fmsy2021","catch","1",24489.8363817951
2023,"Fmsy2021","catch","1",29093.2383897687
2024,"Fmsy2021","catch","1",34290.4063880946
2025,"Fmsy2021","catch","1",35690.4044742093
2026,"Fmsy2021","catch","1",34048.3171866929
2027,"Fmsy2021","catch","1",31393.7148803939
2028,"Fmsy2021","catch","1",27873.189142538
2029,"Fmsy2021","catch","1",27602.4875905851
2030,"Fmsy2021","catch","1",27577.4708297442
2031,"Fmsy2021","catch","1",25981.7472484045
2032,"Fmsy2021","catch","1",23226.0008572358
2033,"Fmsy2021","catch","1",24710.1516276468
2034,"Fmsy2021","catch","1",22652.4648316731
2035,"Fmsy2021","catch","1",19513.8077392972
1975,"Fmsy2021","fbar","1",0.181631643280554
1976,"Fmsy2021","fbar","1",0.182586215165939
1977,"Fmsy2021","fbar","1",0.188861005293954
1978,"Fmsy2021","fbar","1",0.217110583020395
1979,"Fmsy2021","fbar","1",0.22858885585128
1980,"Fmsy2021","fbar","1",0.245214181000756
1981,"Fmsy2021","fbar","1",0.24309217348439
1982,"Fmsy2021","fbar","1",0.247564785810804
1983,"Fmsy2021","fbar","1",0.2577088338134
1984,"Fmsy2021","fbar","1",0.295082421054244
1985,"Fmsy2021","fbar","1",0.328693361090237
1986,"Fmsy2021","fbar","1",0.27163702015391
1987,"Fmsy2021","fbar","1",0.245460240948638
1988,"Fmsy2021","fbar","1",0.281716873655375
1989,"Fmsy2021","fbar","1",0.312699199826127
1990,"Fmsy2021","fbar","1",0.336178108016228
1991,"Fmsy2021","fbar","1",0.362990651420212
1992,"Fmsy2021","fbar","1",0.368250658648697
1993,"Fmsy2021","fbar","1",0.375843150438385
1994,"Fmsy2021","fbar","1",0.406533394927064
1995,"Fmsy2021","fbar","1",0.45559517989441
1996,"Fmsy2021","fbar","1",0.475931764704588
1997,"Fmsy2021","fbar","1",0.522854175203647
1998,"Fmsy2021","fbar","1",0.53134594815591
1999,"Fmsy2021","fbar","1",0.546919902627979
2000,"Fmsy2021","fbar","1",0.637079211218026
2001,"Fmsy2021","fbar","1",0.72640030899896
2002,"Fmsy2021","fbar","1",0.701477899111281
2003,"Fmsy2021","fbar","1",0.696651560836675
2004,"Fmsy2021","fbar","1",0.638266387230677
2005,"Fmsy2021","fbar","1",0.608158275767381
2006,"Fmsy2021","fbar","1",0.666367404405855
2007,"Fmsy2021","fbar","1",0.776752615080453
2008,"Fmsy2021","fbar","1",0.894979513328208
2009,"Fmsy2021","fbar","1",0.987404958187984
2010,"Fmsy2021","fbar","1",1.19327048564898
2011,"Fmsy2021","fbar","1",1.32811408324639
2012,"Fmsy2021","fbar","1",1.20336943983257
2013,"Fmsy2021","fbar","1",1.08429568493017
2014,"Fmsy2021","fbar","1",1.22424579883034
2015,"Fmsy2021","fbar","1",1.47853064270159
2016,"Fmsy2021","fbar","1",1.48878608974009
2017,"Fmsy2021","fbar","1",2.35791232662086
2018,"Fmsy2021","fbar","1",1.21035627786671
2019,"Fmsy2021","fbar","1",0.960374392390583
2020,"Fmsy2021","fbar","1",0.620045775029199
2021,"Fmsy2021","fbar","1",0.45259817852891
2022,"Fmsy2021","fbar","1",0.501260381299286
2023,"Fmsy2021","fbar","1",0.640692664814954
2024,"Fmsy2021","fbar","1",0.81914601026546
2025,"Fmsy2021","fbar","1",0.928116122808177
2026,"Fmsy2021","fbar","1",0.988105784732723
2027,"Fmsy2021","fbar","1",0.93877565427979
2028,"Fmsy2021","fbar","1",0.89329909122713
2029,"Fmsy2021","fbar","1",0.823214430939627
2030,"Fmsy2021","fbar","1",0.808261699032705
2031,"Fmsy2021","fbar","1",0.823982050757539
2032,"Fmsy2021","fbar","1",0.830997209711876
2033,"Fmsy2021","fbar","1",0.855100764380877
2034,"Fmsy2021","fbar","1",0.860700770313682
2035,"Fmsy2021","fbar","1",0.877381739405255
1975,"Fmsy2023","ssb","1",220584.551944746
1976,"Fmsy2023","ssb","1",285108.733436692
1977,"Fmsy2023","ssb","1",309208.003887672
1978,"Fmsy2023","ssb","1",304280.36763554
1979,"Fmsy2023","ssb","1",286285.842857629
1980,"Fmsy2023","ssb","1",233455.640763176
1981,"Fmsy2023","ssb","1",192592.495456842
1982,"Fmsy2023","ssb","1",154616.480502164
1983,"Fmsy2023","ssb","1",121674.464013433
1984,"Fmsy2023","ssb","1",93989.8377750186
1985,"Fmsy2023","ssb","1",56731.4625595489
1986,"Fmsy2023","ssb","1",60265.7082271169
1987,"Fmsy2023","ssb","1",51783.9739055998
1988,"Fmsy2023","ssb","1",58051.1888803802
1989,"Fmsy2023","ssb","1",65836.2681600989
1990,"Fmsy2023","ssb","1",71903.9567030902
1991,"Fmsy2023","ssb","1",66530.1781415209
1992,"Fmsy2023","ssb","1",70440.5229035325
1993,"Fmsy2023","ssb","1",74210.3116932318
1994,"Fmsy2023","ssb","1",90205.4327680789
1995,"Fmsy2023","ssb","1",114942.035545393
1996,"Fmsy2023","ssb","1",115969.440453971
1997,"Fmsy2023","ssb","1",112718.869674678
1998,"Fmsy2023","ssb","1",127507.70306808
1999,"Fmsy2023","ssb","1",123866.869910297
2000,"Fmsy2023","ssb","1",84442.0923577635
2001,"Fmsy2023","ssb","1",89490.9295011053
2002,"Fmsy2023","ssb","1",99426.4561367882
2003,"Fmsy2023","ssb","1",120171.546960419
2004,"Fmsy2023","ssb","1",158674.215416792
2005,"Fmsy2023","ssb","1",205792.932608302
2006,"Fmsy2023","ssb","1",185007.462871416
2007,"Fmsy2023","ssb","1",133756.310603595
2008,"Fmsy2023","ssb","1",129311.192335309
2009,"Fmsy2023","ssb","1",122981.262203566
2010,"Fmsy2023","ssb","1",110300.973440529
2011,"Fmsy2023","ssb","1",103386.551515499
2012,"Fmsy2023","ssb","1",78075.2662773431
2013,"Fmsy2023","ssb","1",91967.4262914265
2014,"Fmsy2023","ssb","1",105141.912390592
2015,"Fmsy2023","ssb","1",84732.2107877127
2016,"Fmsy2023","ssb","1",63748.0946556938
2017,"Fmsy2023","ssb","1",71530.3875567495
2018,"Fmsy2023","ssb","1",82607.7532670301
2019,"Fmsy2023","ssb","1",96605.281782928
2020,"Fmsy2023","ssb","1",113784.136917324
2021,"Fmsy2023","ssb","1",135604.75232318
2022,"Fmsy2023","ssb","1",144247.527722736
2023,"Fmsy2023","ssb","1",142628.35963768
2024,"Fmsy2023","ssb","1",139827.719854198
2025,"Fmsy2023","ssb","1",131968.0699186
2026,"Fmsy2023","ssb","1",133324.298287658
2027,"Fmsy2023","ssb","1",120447.080115462
2028,"Fmsy2023","ssb","1",106609.614143937
2029,"Fmsy2023","ssb","1",98639.0612807584
2030,"Fmsy2023","ssb","1",80538.9079791851
2031,"Fmsy2023","ssb","1",108072.767411195
2032,"Fmsy2023","ssb","1",91143.0687918683
2033,"Fmsy2023","ssb","1",75839.5328149181
2034,"Fmsy2023","ssb","1",59392.8108207196
2035,"Fmsy2023","ssb","1",38243.665084372
1975,"Fmsy2023","catch","1",22048.73007
1976,"Fmsy2023","catch","1",28000.72942
1977,"Fmsy2023","catch","1",35565.00354
1978,"Fmsy2023","catch","1",54624.17894
1979,"Fmsy2023","catch","1",50378.17164
1980,"Fmsy2023","catch","1",61323.02223
1981,"Fmsy2023","catch","1",33421.74113
1982,"Fmsy2023","catch","1",36425.17196
1983,"Fmsy2023","catch","1",27200.90601
1984,"Fmsy2023","catch","1",28211.43372
1985,"Fmsy2023","catch","1",45198.39548
1986,"Fmsy2023","catch","1",16446.271
1987,"Fmsy2023","catch","1",4848.318151
1988,"Fmsy2023","catch","1",11623.87497
1989,"Fmsy2023","catch","1",14286.63534
1990,"Fmsy2023","catch","1",14363.17508
1991,"Fmsy2023","catch","1",21371.01332
1992,"Fmsy2023","catch","1",14557.37862
1993,"Fmsy2023","catch","1",14561.88131
1994,"Fmsy2023","catch","1",21424.41375
1995,"Fmsy2023","catch","1",35664.7971
1996,"Fmsy2023","catch","1",30303.80881
1997,"Fmsy2023","catch","1",39040.09087
1998,"Fmsy2023","catch","1",32294.13963
1999,"Fmsy2023","catch","1",29382.57464
2000,"Fmsy2023","catch","1",37952.39043
2001,"Fmsy2023","catch","1",33983.79591
2002,"Fmsy2023","catch","1",26721.01213
2003,"Fmsy2023","catch","1",31172.07829
2004,"Fmsy2023","catch","1",38858.99643
2005,"Fmsy2023","catch","1",57300.94046
2006,"Fmsy2023","catch","1",60802.71836
2007,"Fmsy2023","catch","1",65316.92518
2008,"Fmsy2023","catch","1",49100.95557
2009,"Fmsy2023","catch","1",52268.52301
2010,"Fmsy2023","catch","1",53709.64951
2011,"Fmsy2023","catch","1",45263.0135
2012,"Fmsy2023","catch","1",36044.85372
2013,"Fmsy2023","catch","1",28043.03506
2014,"Fmsy2023","catch","1",31943.05776
2015,"Fmsy2023","catch","1",39736.66714
2016,"Fmsy2023","catch","1",34251.71084
2017,"Fmsy2023","catch","1",31938.263468809
2018,"Fmsy2023","catch","1",20633.6643194165
2019,"Fmsy2023","catch","1",23497.1029627078
2020,"Fmsy2023","catch","1",22905.1191132615
2021,"Fmsy2023","catch","1",23333.8748465143
2022,"Fmsy2023","catch","1",25320.7305926896
2023,"Fmsy2023","catch","1",26876.1661391714
2024,"Fmsy2023","catch","1",28826.6226957943
2025,"Fmsy2023","catch","1",32582.7952820898
2026,"Fmsy2023","catch","1",33523.0568319341
2027,"Fmsy2023","catch","1",32339.2051272128
2028,"Fmsy2023","catch","1",28844.6631109173
2029,"Fmsy2023","catch","1",28769.7341847601
2030,"Fmsy2023","catch","1",24952.1188388359
2031,"Fmsy2023","catch","1",23688.5293725118
2032,"Fmsy2023","catch","1",20403.0751124496
2033,"Fmsy2023","catch","1",22881.2573275855
2034,"Fmsy2023","catch","1",21049.095243115
2035,"Fmsy2023","catch","1",16248.0899429925
1975,"Fmsy2023","fbar","1",0.181631643280554
1976,"Fmsy2023","fbar","1",0.182586215165939
1977,"Fmsy2023","fbar","1",0.188861005293954
1978,"Fmsy2023","fbar","1",0.217110583020395
1979,"Fmsy2023","fbar","1",0.22858885585128
1980,"Fmsy2023","fbar","1",0.245214181000756
1981,"Fmsy2023","fbar","1",0.24309217348439
1982,"Fmsy2023","fbar","1",0.247564785810804
1983,"Fmsy2023","fbar","1",0.2577088338134
1984,"Fmsy2023","fbar","1",0.295082421054244
1985,"Fmsy2023","fbar","1",0.328693361090237
1986,"Fmsy2023","fbar","1",0.27163702015391
1987,"Fmsy2023","fbar","1",0.245460240948638
1988,"Fmsy2023","fbar","1",0.281716873655375
1989,"Fmsy2023","fbar","1",0.312699199826127
1990,"Fmsy2023","fbar","1",0.336178108016228
1991,"Fmsy2023","fbar","1",0.362990651420212
1992,"Fmsy2023","fbar","1",0.368250658648697
1993,"Fmsy2023","fbar","1",0.375843150438385
1994,"Fmsy2023","fbar","1",0.406533394927064
1995,"Fmsy2023","fbar","1",0.45559517989441
1996,"Fmsy2023","fbar","1",0.475931764704588
1997,"Fmsy2023","fbar","1",0.522854175203647
1998,"Fmsy2023","fbar","1",0.53134594815591
1999,"Fmsy2023","fbar","1",0.546919902627979
2000,"Fmsy2023","fbar","1",0.637079211218026
2001,"Fmsy2023","fbar","1",0.72640030899896
2002,"Fmsy2023","fbar","1",0.701477899111281
2003,"Fmsy2023","fbar","1",0.696651560836675
2004,"Fmsy2023","fbar","1",0.638266387230677
2005,"Fmsy2023","fbar","1",0.608158275767381
2006,"Fmsy2023","fbar","1",0.666367404405855
2007,"Fmsy2023","fbar","1",0.776752615080453
2008,"Fmsy2023","fbar","1",0.894979513328208
2009,"Fmsy2023","fbar","1",0.987404958187984
2010,"Fmsy2023","fbar","1",1.19327048564898
2011,"Fmsy2023","fbar","1",1.32811408324639
2012,"Fmsy2023","fbar","1",1.20336943983257
2013,"Fmsy2023","fbar","1",1.08429568493017
2014,"Fmsy2023","fbar","1",1.22424579883034
2015,"Fmsy2023","fbar","1",1.47853064270159
2016,"Fmsy2023","fbar","1",1.48878608974009
2017,"Fmsy2023","fbar","1",2.35791232662086
2018,"Fmsy2023","fbar","1",1.29171042897671
2019,"Fmsy2023","fbar","1",1.09747481334285
2020,"Fmsy2023","fbar","1",0.803514942331979
2021,"Fmsy2023","fbar","1",0.643933077098717
2022,"Fmsy2023","fbar","1",0.580376336115031
2023,"Fmsy2023","fbar","1",0.633482018108454
2024,"Fmsy2023","fbar","1",0.688395284650413
2025,"Fmsy2023","fbar","1",0.855666560991049
2026,"Fmsy2023","fbar","1",0.98573174436406
2027,"Fmsy2023","fbar","1",0.991959068364503
2028,"Fmsy2023","fbar","1",0.948276521797784
2029,"Fmsy2023","fbar","1",0.858759613573422
2030,"Fmsy2023","fbar","1",0.82657207523378
2031,"Fmsy2023","fbar","1",0.837495278874858
2032,"Fmsy2023","fbar","1",0.807828232272738
2033,"Fmsy2023","fbar","1",0.88584051599542
2034,"Fmsy2023","fbar","1",0.859351345164072
2035,"Fmsy2023","fbar","1",0.886486845449321
1975,"C2014","ssb","1",220584.551944746
1976,"C2014","ssb","1",285108.733436692
1977,"C2014","ssb","1",309208.003887672
1978,"C2014","ssb","1",304280.36763554
1979,"C2014","ssb","1",286285.842857629
1980,"C2014","ssb","1",233455.640763176
1981,"C2014","ssb","1",192592.495456842
1982,"C2014","ssb","1",154616.480502164
1983,"C2014","ssb","1",121674.464013433
1984,"C2014","ssb","1",93989.8377750186
1985,"C2014","ssb","1",56731.4625595489
1986,"C2014","ssb","1",60265.7082271169
1987,"C2014","ssb","1",51783.9739055998
1988,"C2014","ssb","1",58051.1888803802
1989,"C2014","ssb","1",65836.2681600989
1990,"C2014","ssb","1",71903.9567030902
1991,"C2014","ssb","1",66530.1781415209
1992,"C2014","ssb","1",70440.5229035325
1993,"C2014","ssb","1",74210.3116932318
1994,"C2014","ssb","1",90205.4327680789
1995,"C2014","ssb","1",114942.035545393
1996,"C2014","ssb","1",115969.440453971
1997,"C2014","ssb","1",112718.869674678
1998,"C2014","ssb","1",127507.70306808
1999,"C2014","ssb","1",123866.869910297
2000,"C2014","ssb","1",84442.0923577635
2001,"C2014","ssb","1",89490.9295011053
2002,"C2014","ssb","1",99426.4561367882
2003,"C2014","ssb","1",120171.546960419
2004,"C2014","ssb","1",158674.215416792
2005,"C2014","ssb","1",205792.932608302
2006,"C2014","ssb","1",185007.462871416
